season_year,player_name,position,team_name,honor_scope,honor_name,selector,placement,source_name,source_url
2024,Carson Beck,QB,Georgia,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
2024,Trevor Etienne,RB,,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
2024,Luther Burden III,WR,Missouri,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
2024,Caden Prieskorn,TE,,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
2024,Tyler Booker,OL,Alabama,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
2024,Cooper Mays,C,Tennessee,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
2024,James Pearce Jr.,DL,Tennessee,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
2024,Harold Perkins,LB,LSU,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
2024,Malaki Starks,DB,,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
2024,Bert Auburn,K,Texas,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
2024,James Burnip,P,Alabama,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
2024,Kneeland Hibbett,LS,,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
2024,Zavion Thomas,AP,LSU,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
2024,Quinn Ewers,QB,Texas,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
2024,Raheim Sanders,RB,South Carolina,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
2024,Isaiah Bond,WR,Texas,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
2024,Mason Taylor,TE,,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
2024,Emery Jones,OL,,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
2024,Parker Brailsford,C,Alabama,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
2024,Shemar Turner,DL,Texas A&M,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
2024,Debo Williams,LB,South Carolina,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
2024,Jahdae Barron,DB,Texas,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
2024,Graham Nicholson,K,Alabama,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
2024,Brett Thorson,P,Georgia,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
2024,Hunter Rogers,LS,South Carolina,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
2024,Dillion Bell,AP,Georgia,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
2024,Jalen Milroe,QB,Alabama,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
2024,Justice Haynes,RB,,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
2024,Deion Burks,WR,Oklahoma,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
2024,Oscar Delp,TE,,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
2024,Earnest Greene,OL,,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
2024,Jake Majors,C,Texas,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
2024,Tim Keenan III,DL,Alabama,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
2024,Jamon Dumas-Johnson,LB,Kentucky,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
2024,Domani Jackson,DB,Alabama,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
2024,Alex McPherson,K,Auburn,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
2024,Jeremy Crawshaw,P,Florida,all_conference,All-SEC,SEC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Southeastern_Conference_football_season
